2024-01-03,CONCREATE SIMPRUG,60.0,0.0
2024-01-06,JAGAT ANTASARI,10.0,0.0
2024-01-07,JAGAT KIIC KARAWANG,0.0,200.0
2024-01-08,TBP NOVOTEL,34.0,0.0
2024-01-09,INDONAKANO ESR,0.0,270.0
2024-01-09,INDONAKANO NARUMI,80.0,0.0
2024-01-10,TBP ADR,0.0,50.0
2024-01-10,TBP CIKAL,72.0,0.0
2024-01-11,INDONAKANO ESR,0.0,260.0
2024-01-12,CONCREATE SIMPRUG,22.0,0.0
2024-01-12,INDONAKANO NARUMI,41.0,0.0
2024-01-13,TBP PURI,0.0,90.0
2024-01-13,INDONAKANO ESR,0.0,145.0
2024-01-13,TBP ADR,0.0,50.0
2024-01-13,ACSET ADM,85.0,0.0
2024-01-14,ACSET SIERRA,0.0,40.0
2024-01-15,TBP ADR,0.0,100.0
2024-01-15,TBP PURI,0.0,80.0
2024-01-15,CONCREATE TRIMARAN,10.0,0.0
2024-01-16,TBP CIPLAZ GARUT,62.0,0.0
2024-01-16,TARSIM UTK DICAT,0.0,220.0
2024-01-16,JAGAT CIJAYANTI SENTUL,0.0,100.0
2024-01-17,ACSET ADM,40.0,0.0
2024-01-17,INDONAKANO ESR,0.0,40.0
2024-01-17,ACSET ADM,9.0,0.0
2024-01-18,INDONAKANO ESR,0.0,115.0
2024-01-18,TARSIM SDH CAT,220.0,0.0
2024-01-18,INDONAKANO ESR,0.0,218.0
2024-01-18,INDONAKANO SMII,0.0,40.0
2024-01-18,TARSIM UTK DICAT,0.0,135.0
2024-01-19,TARSIM SDH CAT,135.0,0.0
2024-01-19,TARSIM UTK DICAT,0.0,120.0
2024-01-19,BU LALA TPB P4/40,0.0,50.0
2024-01-19,TBP CIPLAZ GARUT,35.0,0.0
2024-01-20,INDONAKANO ESR,0.0,150.0
2024-01-20,BU LALA TPB P4/40,0.0,50.0
2024-01-20,TARSIM UTK DICAT,0.0,340.0
2024-01-20,TBP MAGGIORE,110.0,0.0
2024-01-20,KARMELINDO DSO,36.0,0.0
2024-01-22,TARSIM UTK DICAT,0.0,500.0
2024-01-22,INDONAKANO SMII,0.0,23.0
2024-01-22,JAGAT THE BARN,65.0,0.0
2024-01-22,TARSIM SDH CAT 3 SJ,375.0,0.0
2024-01-23,BU LALA TPB P4/40,0.0,80.0
2024-01-24,TARSIM SERVIS CAT,15.0,0.0
2024-01-24,TARSIM SERVIS CAT,85.0,0.0
2024-01-25,TBP CIKAL,0.0,40.0
2024-01-25,TEKNOMETAL,149.0,0.0
2024-01-26,ALIA DIGITAL PRINTEX JUAL,0.0,149.0
2024-01-26,BU LALA TPB P4/40,0.0,70.0
2024-01-29,INDONAKANO NARUMI,84.0,0.0
2024-01-29,JAGAT BUARAN,0.0,60.0
2024-01-30,TBP LIVING KOWIS CIBUBUR,22.0,0.0
2024-01-30,TBP ELLIPSE,291.0,0.0
2024-01-31,BU MANLY BPR,0.0,24.0
2024-01-31,TBP MAGGIORE,55.0,0.0
